"No.","Time","Source","Destination","Protocol","Length","Leftover Capture Data","Info"
"3191","21.126696","1.7.3","host","USB","79","200102000003100000000000000000","URB_INTERRUPT in"
"3193","21.134734","1.7.3","host","USB","79","200102000003000000000000000000","URB_INTERRUPT in"
"3195","21.142699","1.7.3","host","USB","79","200102000003100000000000000000","URB_INTERRUPT in"
"3197","21.150736","1.7.3","host","USB","79","200102000002000000000000000000","URB_INTERRUPT in"
"3199","21.166742","1.7.3","host","USB","79","200102000003000000000000000000","URB_INTERRUPT in"
"3201","21.174701","1.7.3","host","USB","79","200102000003000000000000000000","URB_INTERRUPT in"
"3203","21.182829","1.7.3","host","USB","79","200102000003000000000000000000","URB_INTERRUPT in"
"3205","21.190745","1.7.3","host","USB","79","200102000004000000000000000000","URB_INTERRUPT in"
"3207","21.198740","1.7.3","host","USB","79","200102000003000000000000000000","URB_INTERRUPT in"
"3209","21.214832","1.7.3","host","USB","79","200102000003000000000000000000","URB_INTERRUPT in"
"3211","21.222743","1.7.3","host","USB","79","200102000002000000000000000000","URB_INTERRUPT in"
"3213","21.230732","1.7.3","host","USB","79","200102000003000000000000000000","URB_INTERRUPT in"
"3215","21.238731","1.7.3","host","USB","79","200102000003000000000000000000","URB_INTERRUPT in"
"3217","21.246743","1.7.3","host","USB","79","200102000003000000000000000000","URB_INTERRUPT in"
"3219","21.262727","1.7.3","host","USB","79","200102000003000000000000000000","URB_INTERRUPT in"
"3221","21.270724","1.7.3","host","USB","79","200102000004000000000000000000","URB_INTERRUPT in"
"3223","21.278722","1.7.3","host","USB","79","200102000004000000000000000000","URB_INTERRUPT in"
"3225","21.288722","1.7.3","host","USB","79","200102000004000000000000000000","URB_INTERRUPT in"
"3227","21.302723","1.7.3","host","USB","79","200102000005000000000000000000","URB_INTERRUPT in"
"3229","21.312722","1.7.3","host","USB","79","200102000004000000000000000000","URB_INTERRUPT in"
"3231","21.320725","1.7.3","host","USB","79","200102000005100000000000000000","URB_INTERRUPT in"
"3233","21.328724","1.7.3","host","USB","79","200102000004000000000000000000","URB_INTERRUPT in"
"3235","21.344777","1.7.3","host","USB","79","200102000004000000000000000000","URB_INTERRUPT in"
"3237","21.353039","1.7.3","host","USB","79","200102000004000000000000000000","URB_INTERRUPT in"
"3239","21.360998","1.7.3","host","USB","79","200102000004000000000000000000","URB_INTERRUPT in"
"3241","21.369039","1.7.3","host","USB","79","200102000002100000000000000000","URB_INTERRUPT in"
"3243","21.376740","1.7.3","host","USB","79","200102000002000000000000000000","URB_INTERRUPT in"
"3245","21.384916","1.7.3","host","USB","79","200102000001000000000000000000","URB_INTERRUPT in"
"3247","21.392708","1.7.3","host","USB","79","200102000002000000000000000000","URB_INTERRUPT in"
"3249","21.400731","1.7.3","host","USB","79","200102000002000000000000000000","URB_INTERRUPT in"
"3251","21.408730","1.7.3","host","USB","79","200102000002000000000000000000","URB_INTERRUPT in"
"3253","21.416843","1.7.3","host","USB","79","200102000003000000000000000000","URB_INTERRUPT in"
"3255","21.424745","1.7.3","host","USB","79","200102000002000000000000000000","URB_INTERRUPT in"
"3257","21.432936","1.7.3","host","USB","79","200102000003000000000000000000","URB_INTERRUPT in"
"3259","21.440745","1.7.3","host","USB","79","200102000003000000000000000000","URB_INTERRUPT in"
"3261","21.456744","1.7.3","host","USB","79","200102000003000000000000000000","URB_INTERRUPT in"
"3263","21.464809","1.7.3","host","USB","79","200102000004100000000000000000","URB_INTERRUPT in"
"3265","21.472930","1.7.3","host","USB","79","200102000003000000000000000000","URB_INTERRUPT in"
"3267","21.480816","1.7.3","host","USB","79","200102000004000000000000000000","URB_INTERRUPT in"
"3269","21.488929","1.7.3","host","USB","79","200102000004100000000000000000","URB_INTERRUPT in"
"3271","21.496700","1.7.3","host","USB","79","200102000003000000000000000000","URB_INTERRUPT in"
"3273","21.504741","1.7.3","host","USB","79","200102000003000000000000000000","URB_INTERRUPT in"
"3275","21.512819","1.7.3","host","USB","79","200102000003000000000000000000","URB_INTERRUPT in"
"3277","21.520823","1.7.3","host","USB","79","200102000003000000000000000000","URB_INTERRUPT in"
"3279","21.528881","1.7.3","host","USB","79","200102000002000000000000000000","URB_INTERRUPT in"
"3281","21.536927","1.7.3","host","USB","79","200102000003000000000000000000","URB_INTERRUPT in"
"3283","21.546803","1.7.3","host","USB","79","200102000002000000000000000000","URB_INTERRUPT in"
"3285","21.554825","1.7.3","host","USB","79","200102000001000000000000000000","URB_INTERRUPT in"
"3287","21.570823","1.7.3","host","USB","79","200102000002000000000000000000","URB_INTERRUPT in"
"3289","21.576722","1.7.3","host","USB","79","200102000003000000000000000000","URB_INTERRUPT in"
"3291","21.586822","1.7.3","host","USB","79","200102000002000000000000000000","URB_INTERRUPT in"
"3293","21.594745","1.7.3","host","USB","79","200102000001000000000000000000","URB_INTERRUPT in"
"3295","21.602828","1.7.3","host","USB","79","200102000003000000000000000000","URB_INTERRUPT in"
"3297","21.610702","1.7.3","host","USB","79","200102000002000000000000000000","URB_INTERRUPT in"
"3299","21.618743","1.7.3","host","USB","79","200102000002000000000000000000","URB_INTERRUPT in"
"3301","21.626730","1.7.3","host","USB","79","200102000003000000000000000000","URB_INTERRUPT in"
"3303","21.642702","1.7.3","host","USB","79","200102000002000000000000000000","URB_INTERRUPT in"
"3305","21.650834","1.7.3","host","USB","79","200102000002000000000000000000","URB_INTERRUPT in"
"3307","21.658704","1.7.3","host","USB","79","200102000002000000000000000000","URB_INTERRUPT in"
"3309","21.666701","1.7.3","host","USB","79","200102000002000000000000000000","URB_INTERRUPT in"
"3311","21.674739","1.7.3","host","USB","79","200102000001000000000000000000","URB_INTERRUPT in"
"3313","21.682838","1.7.3","host","USB","79","200102000002f0ff00000000000000","URB_INTERRUPT in"
"3315","21.698844","1.7.3","host","USB","79","200102000002000000000000000000","URB_INTERRUPT in"
"3317","21.706748","1.7.3","host","USB","79","200102000002f0ff00000000000000","URB_INTERRUPT in"
"3319","21.714926","1.7.3","host","USB","79","200102000002000000000000000000","URB_INTERRUPT in"
"3321","21.722825","1.7.3","host","USB","79","200102000002f0ff00000000000000","URB_INTERRUPT in"
"3323","21.730970","1.7.3","host","USB","79","200102000003000000000000000000","URB_INTERRUPT in"
"3325","21.738826","1.7.3","host","USB","79","200102000002f0ff00000000000000","URB_INTERRUPT in"
"3327","21.746801","1.7.3","host","USB","79","200102000002000000000000000000","URB_INTERRUPT in"
"3329","21.754751","1.7.3","host","USB","79","200102000002f0ff00000000000000","URB_INTERRUPT in"
"3331","21.762748","1.7.3","host","USB","79","200102000002f0ff00000000000000","URB_INTERRUPT in"
"3333","21.770911","1.7.3","host","USB","79","200102000001f0ff00000000000000","URB_INTERRUPT in"
"3335","21.778748","1.7.3","host","USB","79","200102000001000000000000000000","URB_INTERRUPT in"
"3337","21.786839","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3339","21.794742","1.7.3","host","USB","79","200102000001f0ff00000000000000","URB_INTERRUPT in"
"3341","21.803058","1.7.3","host","USB","79","200102000001f0ff00000000000000","URB_INTERRUPT in"
"3343","21.812931","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3345","21.820935","1.7.3","host","USB","79","200102000001000000000000000000","URB_INTERRUPT in"
"3347","21.826830","1.7.3","host","USB","79","200102000001f0ff00000000000000","URB_INTERRUPT in"
"3349","21.835050","1.7.3","host","USB","79","200102000001f0ff00000000000000","URB_INTERRUPT in"
"3351","21.842744","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3353","21.850827","1.7.3","host","USB","79","200102000001000000000000000000","URB_INTERRUPT in"
"3355","21.858748","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3357","21.869052","1.7.3","host","USB","79","200102000001000000000000000000","URB_INTERRUPT in"
"3359","21.876695","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3361","21.884881","1.7.3","host","USB","79","200102000001f0ff00000000000000","URB_INTERRUPT in"
"3363","21.892737","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3365","21.900738","1.7.3","host","USB","79","200102000001000000000000000000","URB_INTERRUPT in"
"3367","21.908752","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3369","21.916751","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3371","21.924753","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"3373","21.932928","1.7.3","host","USB","79","200102000001f0ff00000000000000","URB_INTERRUPT in"
"3375","21.940709","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"3377","21.949010","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"3379","21.956997","1.7.3","host","USB","79","200102000001e0ff00000000000000","URB_INTERRUPT in"
"3381","21.964889","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3383","21.972936","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"3385","21.980920","1.7.3","host","USB","79","200102000001f0ff00000000000000","URB_INTERRUPT in"
"3387","21.988930","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3389","21.996895","1.7.3","host","USB","79","200102000000d0ff00000000000000","URB_INTERRUPT in"
"3391","22.004855","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"3393","22.012747","1.7.3","host","USB","79","200102000000d0ff00000000000000","URB_INTERRUPT in"
"3395","22.020934","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3397","22.028774","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"3399","22.036927","1.7.3","host","USB","79","200102000000d0ff00000000000000","URB_INTERRUPT in"
"3401","22.044915","1.7.3","host","USB","79","200102000001f0ff00000000000000","URB_INTERRUPT in"
"3403","22.052932","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"3405","22.060917","1.7.3","host","USB","79","200102000000d0ff00000000000000","URB_INTERRUPT in"
"3407","22.068936","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3409","22.076840","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"3411","22.084933","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"3413","22.094752","1.7.3","host","USB","79","200102000000b0ff00000000000000","URB_INTERRUPT in"
"3415","22.102832","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"3417","22.108852","1.7.3","host","USB","79","200102000001d0ff00000000000000","URB_INTERRUPT in"
"3419","22.116929","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"3421","22.124834","1.7.3","host","USB","79","200102000000b0ff00000000000000","URB_INTERRUPT in"
"3423","22.132887","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"3425","22.140936","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"3427","22.150817","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3429","22.158840","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"3431","22.166747","1.7.3","host","USB","79","200102000001c0ff00000000000000","URB_INTERRUPT in"
"3433","22.174822","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"3435","22.182833","1.7.3","host","USB","79","200102000000c0ff00000000000000","URB_INTERRUPT in"
"3437","22.190746","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"3439","22.198837","1.7.3","host","USB","79","200102000000b0ff00000000000000","URB_INTERRUPT in"
"3441","22.206750","1.7.3","host","USB","79","200102000001b0ff00000000000000","URB_INTERRUPT in"
"3443","22.214708","1.7.3","host","USB","79","200102000000d0ff00000000000000","URB_INTERRUPT in"
"3445","22.222752","1.7.3","host","USB","79","200102000000a0ff00000000000000","URB_INTERRUPT in"
"3447","22.230816","1.7.3","host","USB","79","200102000000d0ff00000000000000","URB_INTERRUPT in"
"3449","22.238846","1.7.3","host","USB","79","200102000000b0ff00000000000000","URB_INTERRUPT in"
"3451","22.246815","1.7.3","host","USB","79","200102000000c0ff00000000000000","URB_INTERRUPT in"
"3453","22.254756","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"3455","22.262828","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"3457","22.270829","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"3459","22.278832","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"3461","22.287056","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3463","22.294840","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"3465","22.302832","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3467","22.310835","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3469","22.318833","1.7.3","host","USB","79","200102000000d0ff00000000000000","URB_INTERRUPT in"
"3471","22.326752","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"3473","22.335022","1.7.3","host","USB","79","200102000000c0ff00000000000000","URB_INTERRUPT in"
"3475","22.342745","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"3477","22.350967","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3479","22.358925","1.7.3","host","USB","79","2001020000ffdfff00000000000000","URB_INTERRUPT in"
"3481","22.366901","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3483","22.376906","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3485","22.384755","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3487","22.392708","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3489","22.416707","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3491","22.424748","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3493","22.432749","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3495","22.440738","1.7.3","host","USB","79","2001020000ffefff00000000000000","URB_INTERRUPT in"
"3497","22.449048","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3499","22.457072","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3501","22.465029","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"3503","22.472986","1.7.3","host","USB","79","2001020000ffdfff00000000000000","URB_INTERRUPT in"
"3505","22.480834","1.7.3","host","USB","79","200102000000e0ff00000000000000","URB_INTERRUPT in"
"3507","22.489058","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3509","22.496764","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3511","22.504749","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3513","22.512935","1.7.3","host","USB","79","2001020000ffffff00000000000000","URB_INTERRUPT in"
"3515","22.529031","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3517","22.544751","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3519","22.574852","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3521","22.588939","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
"3523","22.596925","1.7.3","host","USB","79","200102000000f0ff00000000000000","URB_INTERRUPT in"
